"","V1"
"2415",-772.169001267176
"2416",-780.69367751737
"2417",-789.456934088713
"2418",-781.839794314467
"2419",-787.411984156139
"2420",-786.496426689592
"2421",-813.504124038044
"2422",-808.354201611065
"2423",-812.321228197719
"2424",-768.871528225243
"2425",-768.918458039892
"2426",-763.380712166667
"2427",-782.250255162411
"2428",-786.486892400889
"2429",-789.558369366669
"2430",-808.532448968177
"2431",-828.78876505227
"2432",-809.048685032557
"2433",-811.835976668211
"2434",-823.16844553261
"2435",-818.225390692353
"2436",-813.673530618559
"2437",-830.99577960705
"2438",-812.501407602881
"2439",-809.759056216784
"2440",-814.27364257654
"2441",-810.726814039433
"2442",-828.246414002945
"2443",-799.565076327189
"2444",-793.651164348465
"2445",-811.92676919543
"2446",-811.125161578099
"2447",-795.278579885788
"2448",-797.676300052283
"2449",-810.59931763786
"2450",-774.340183821675
"2451",-788.979611840727
"2452",-769.275153391092
"2453",-775.762384838767
"2454",-770.802518289708
"2455",-804.746518735272
"2456",-807.907686702285
"2457",-799.269402304776
"2458",-782.657084132438
"2459",-785.043411348549
"2460",-789.12773276499
"2461",-792.591177186149
"2462",-781.727132284196
"2463",-799.913380792183
"2464",-798.784230514485
"2465",-808.62420141936
"2466",-791.179743017322
"2467",-789.265567352439
"2468",-803.855799117214
"2469",-813.057702468071
"2470",-798.81085905992
"2471",-798.295684249785
"2472",-829.306838730894
"2473",-827.583919792985
"2474",-793.821038696811
"2475",-807.224139231298
"2476",-802.159264624372
"2477",-825.354031450392
"2478",-822.495994275357
"2479",-809.017349765131
"2480",-797.764356013705
"2481",-805.348659934789
"2482",-801.310311662325
"2483",-806.760678101449
"2484",-802.723143646031
"2485",-807.705694827628
"2486",-805.111762344011
"2487",-802.436146112135
"2488",-808.029815644411
"2489",-786.810279390294
"2490",-772.689568645021
"2491",-796.810978540386
"2492",-806.172784121704
"2493",-805.589417637196
"2494",-810.101829569418
"2495",-795.833645209483
"2496",-822.143609437257
"2497",-823.561427526687
"2498",-801.611935303204
"2499",-791.830346151759
"2500",-809.638010744369
"2501",-797.34535237352
"2502",-805.391311443945
"2503",-796.574961213893
"2504",-800.416350417208
"2505",-793.629404030399
"2506",-802.339614060411
"2507",-820.615616041417
"2508",-810.029425145977
"2509",-839.420686473794
"2510",-820.550807442306
"2511",-827.597652958525
"2512",-825.019767884075
"2513",-833.808669798055
"2514",-800.7928946222
"2515",-814.636959355479
"2516",-804.922420242347
"2517",-811.661976873364
"2518",-788.789676719245
"2519",-822.940802177822
"2520",-832.160564936538
"2521",-813.107019428977
"2522",-794.733846152094
"2523",-810.694952969874
"2524",-816.059425103412
"2525",-807.455267611646
"2526",-793.299404550346
"2527",-787.491302657978
"2528",-799.465706779433
"2529",-788.694795573747
"2530",-786.902621948542
"2531",-805.773078078837
"2532",-817.279976749468
"2533",-800.596572540651
"2534",-803.549421984049
"2535",-805.670873948963
"2536",-811.974873552554
"2537",-826.828512699112
"2538",-827.684744452188
"2539",-823.922427510068
"2540",-810.764484252958
"2541",-808.385045427157
"2542",-808.167593642061
"2543",-827.930433316208
"2544",-825.856434868645
"2545",-830.871275339894
"2546",-809.39275074572
"2547",-810.904603539236
"2548",-813.411797948003
"2549",-831.750858580476
"2550",-830.610246198136
"2551",-823.073207072887
"2552",-816.176781636016
"2553",-816.58326491683
"2554",-823.778407602693
"2555",-813.916656328176
"2556",-815.834928925726
"2557",-825.558927042921
"2558",-819.00135573055
"2559",-813.931063544295
"2560",-787.569339054269
"2561",-797.075725267081
"2562",-797.65787442101
"2563",-800.906296576884
"2564",-790.390318661293
"2565",-795.964103238555
"2566",-808.369817431895
"2567",-814.155353634803
"2568",-791.876601283122
"2569",-790.835067864137
"2570",-830.26270195122
"2571",-807.573206448423
"2572",-818.063955027822
"2573",-828.360252378341
"2574",-821.830103880269
"2575",-822.892622890451
"2576",-848.184226547784
"2577",-845.732112331091
"2578",-826.997127549596
"2579",-813.434436746694
"2580",-791.613537757101
"2581",-813.718254528766
"2582",-784.263381468594
"2583",-795.873381382089
"2584",-813.33614133497
"2585",-803.89790732573
"2586",-813.187133816656
"2587",-783.695533404602
"2588",-766.552898121226
"2589",-766.797676718694
"2590",-782.23951164748
"2591",-789.820914942795
"2592",-796.50887460048
"2593",-804.014133668155
"2594",-788.902517662915
"2595",-765.203720667898
"2596",-755.924074550706
"2597",-767.601136493805
"2598",-777.150894165463
"2599",-803.734057718546
"2600",-780.068810209906
"2601",-782.899848143267
"2602",-771.705136622044
"2603",-748.773196544296
"2604",-783.813011398943
"2605",-782.819824441488
"2606",-783.313093316448
"2607",-771.882871973521
"2608",-799.359280203819
"2609",-793.129483780968
"2610",-806.339488086281
"2611",-782.025823063569
"2612",-797.228015059484
"2613",-792.607539431206
"2614",-792.398369978012
"2615",-796.063867287337
"2616",-788.485320762366
"2617",-783.645580111711
"2618",-795.066317710301
"2619",-768.849043075197
"2620",-798.243394913333
"2621",-775.187595311665
"2622",-778.944602728096
"2623",-782.267242913107
"2624",-805.180111514044
"2625",-811.617371426816
"2626",-797.557894830753
"2627",-792.48177490501
"2628",-790.083583262974
"2629",-812.362871860653
"2630",-824.911832283859
"2631",-812.02766453575
"2632",-828.757612102768
"2633",-837.095649213292
"2634",-800.071536208484
"2635",-779.25621579527
"2636",-792.245067591604
"2637",-797.017299536743
"2638",-787.552154557554
"2639",-802.280129506012
"2640",-811.451298291027
"2641",-803.956808591528
"2642",-812.612763159437
"2643",-825.769479047646
"2644",-805.637872981887
"2645",-823.913824696369
"2646",-806.585948859669
"2647",-815.614750785453
"2648",-811.650963560296
"2649",-793.958159367353
"2650",-793.245844769405
"2651",-798.515916999349
"2652",-813.595897550279
"2653",-853.766526269086
"2654",-824.053681620943
"2655",-831.617107337032
"2656",-840.161295562926
"2657",-814.640843439721
"2658",-800.890894498812
"2659",-821.508021288602
"2660",-842.508134352326
"2661",-816.829216514118
"2662",-827.380653346496
"2663",-799.230276148026
"2664",-801.315280037329
"2665",-810.198686228543
"2666",-832.566196822643
"2667",-821.866432611014
"2668",-811.25786583724
"2669",-821.733563988191
"2670",-845.767083321868
"2671",-838.284762636503
"2672",-851.331079709419
"2673",-770.873896602092
"2674",-795.637514511665
"2675",-781.4977929128
"2676",-770.538047896996
"2677",-785.815031399241
"2678",-780.060680526798
"2679",-779.619842396292
"2680",-774.73340892191
"2681",-760.566919943688
"2682",-791.299360569743
"2683",-781.971160632707
"2684",-795.091067715158
"2685",-787.051899996753
"2686",-780.825852739757
"2687",-771.049169879048
"2688",-775.289658232365
"2689",-781.217508286891
"2690",-794.477002347033
"2691",-769.590345277481
"2692",-788.053834302976
"2693",-806.833672602612
"2694",-773.448872872934
"2695",-809.486419320364
"2696",-802.525030476013
"2697",-812.230489405272
"2698",-834.458105225345
"2699",-833.275247252485
"2700",-837.642075625512
"2701",-784.334457361789
"2702",-790.46562454611
"2703",-781.682175939033
"2704",-810.332486219755
"2705",-814.131683461063
"2706",-798.846084759457
"2707",-788.663777339728
"2708",-791.439143331252
"2709",-782.374736417563
"2710",-778.360984195467
"2711",-786.213205665924
"2712",-784.026093084312
"2713",-799.061906431804
"2714",-782.442959989999
"2715",-777.444847869055
"2716",-799.052647563898
"2717",-795.641761829924
"2718",-810.413465144236
"2719",-819.121174279854
"2720",-793.820319996242
"2721",-778.240469326749
"2722",-794.117346806569
"2723",-798.652186725982
"2724",-789.990430605641
"2725",-805.257717460512
"2726",-794.438081558962
"2727",-783.810648211186
"2728",-795.63379907199
"2729",-794.833473371075
"2730",-829.615254842833
"2731",-804.551871574175
"2732",-801.095258509984
"2733",-812.919053708837
"2734",-823.007087610283
"2735",-823.69994898
"2736",-817.004516635851
"2737",-815.525861929042
"2738",-826.952836164029
"2739",-808.304341512401
"2740",-801.985460163744
"2741",-803.200764064221
"2742",-811.90002284413
"2743",-810.145171043873
"2744",-788.321976635064
"2745",-775.196764719669
"2746",-766.435805710183
"2747",-787.335815403975
"2748",-792.703734162798
"2749",-829.675031757634
"2750",-801.651444902308
"2751",-812.823894408933
"2752",-805.86279180738
"2753",-815.914651603451
"2754",-795.948384005403
"2755",-781.161784201419
"2756",-785.574122333436
"2757",-817.27482072271
"2758",-796.016739886792
"2759",-832.959737024736
"2760",-825.968032724692
"2761",-814.875739485624
"2762",-787.71626904406
"2763",-820.515392925777
"2764",-816.930470786764
"2765",-794.758169311425
"2766",-796.503732426157
"2767",-799.999819877807
"2768",-791.592573025834
"2769",-795.32089908439
"2770",-800.439294791468
"2771",-769.277230211352
"2772",-787.590824957161
"2773",-796.635537616206
"2774",-796.452020502156
"2775",-787.504029276169
"2776",-780.372674136666
"2777",-791.556442165463
"2778",-815.438703184701
"2779",-801.186429529964
"2780",-805.329430532777
"2781",-802.577477639574
"2782",-802.956013227458
"2783",-803.788687104582
"2784",-804.206362970277
"2785",-807.368056385628
"2786",-786.79599653417
"2787",-816.859215193772
"2788",-811.512325195676
"2789",-789.385359716155
"2790",-807.990470795889
"2791",-783.765184743213
"2792",-781.161967789043
"2793",-783.380433664497
"2794",-777.114554028935
"2795",-783.631417295644
"2796",-780.2844329184
"2797",-797.530825426912
"2798",-814.103395639008
"2799",-803.570706787985
"2800",-781.247647752784
"2801",-773.608754142928
"2802",-779.560395087909
"2803",-788.206859847693
"2804",-796.455511820171
"2805",-817.265954426579
"2806",-821.214314048805
"2807",-822.591506664308
"2808",-814.648399427472
"2809",-803.611892944145
"2810",-798.257348530245
"2811",-787.523505909334
"2812",-790.936768935575
"2813",-783.831405243401
"2814",-795.340708568747
"2815",-828.984496109866
"2816",-825.323028034593
"2817",-788.480538138415
"2818",-772.048763690367
"2819",-796.775446481773
"2820",-824.31207678735
"2821",-792.760486273534
"2822",-802.661222313463
"2823",-816.371516573806
"2824",-810.610199919301
"2825",-785.215225770765
"2826",-786.197541991065
"2827",-791.720905588165
"2828",-804.245486895683
"2829",-821.026531104858
"2830",-785.758699921897
"2831",-796.85853077968
"2832",-784.68414024415
"2833",-796.833698791251
"2834",-797.988639214897
"2835",-815.605533241499
"2836",-821.66604574512
"2837",-810.678536773383
"2838",-810.651275928162
"2839",-812.711044283552
"2840",-822.747521651779
"2841",-791.82915957134
"2842",-804.613244960717
"2843",-788.638914614477
"2844",-790.859550801905
"2845",-798.46236505308
"2846",-797.780225499665
"2847",-793.993858975143
"2848",-785.804569351646
"2849",-801.850976504385
"2850",-832.721796603883
"2851",-805.580732403553
"2852",-812.719263259024
"2853",-792.573944496587
"2854",-792.010488100605
"2855",-800.0950793305
"2856",-799.950493502215
"2857",-808.609989249698
"2858",-787.971507819874
"2859",-794.275577578674
"2860",-805.106986267115
"2861",-801.128547259963
"2862",-779.516172259533
"2863",-786.321489375873
"2864",-816.313984185776
"2865",-836.980837168036
"2866",-835.366343684622
"2867",-807.538426255778
"2868",-804.109668870541
"2869",-808.287994490886
"2870",-794.198836925835
"2871",-783.735385019304
"2872",-795.325808271876
"2873",-781.740641345078
"2874",-788.170841399372
"2875",-789.89413741372
"2876",-801.163378828655
"2877",-797.635238105118
"2878",-780.039701344354
"2879",-798.503171900986
"2880",-836.935859700884
"2881",-837.313462108758
"2882",-810.661486180482
"2883",-791.763191683787
"2884",-778.800578514636
"2885",-799.384423192854
"2886",-793.123140529871
"2887",-801.631696671266
"2888",-808.759004092633
"2889",-808.143663855071
"2890",-830.015139668629
"2891",-810.967954605499
"2892",-786.056617054705
"2893",-792.273732178174
"2894",-792.783577861799
"2895",-781.221203185712
"2896",-788.222743715639
"2897",-790.711657892699
"2898",-795.078885030393
"2899",-784.394638149971
"2900",-793.300287764971
"2901",-772.024706249056
"2902",-798.481383613413
"2903",-804.183250940007
"2904",-819.594782428995
"2905",-831.459922299814
"2906",-823.334188460365
"2907",-803.252151021153
"2908",-789.258597474012
"2909",-775.355325836864
"2910",-788.461738398336
"2911",-794.691339798189
"2912",-797.635077383288
"2913",-798.344910327785
"2914",-788.417279605564
"2915",-788.489047090666
"2916",-785.952898158325
"2917",-781.727254740608
"2918",-791.743720069363
"2919",-801.470671056841
"2920",-806.379303679912
"2921",-816.242337895189
"2922",-793.712886267031
"2923",-826.962536688879
"2924",-793.505648141787
"2925",-802.19266157891
"2926",-805.303557513389
"2927",-821.74446234428
"2928",-805.089604476522
"2929",-803.617928311448
"2930",-802.374804989058
"2931",-798.108111044027
"2932",-799.475928427808
"2933",-810.799454104019
"2934",-795.664651274102
"2935",-782.794511159438
"2936",-808.217038968918
"2937",-794.870409914014
"2938",-803.240264258372
"2939",-812.330229421802
"2940",-794.86524806822
"2941",-803.061783410267
"2942",-804.722253151062
"2943",-791.797204588542
"2944",-808.763105338792
"2945",-792.215167060999
"2946",-796.78230326447
"2947",-771.746150366769
"2948",-777.494205775714
"2949",-800.968683682064
"2950",-805.069837278596
"2951",-825.097354278128
"2952",-792.555537052198
"2953",-806.048320649831
"2954",-807.274135671016
"2955",-834.349775820037
"2956",-825.40849945943
"2957",-814.075729906923
"2958",-797.699129174756
"2959",-789.773064336498
"2960",-807.634958597951
"2961",-811.740598957237
"2962",-830.493762046528
"2963",-800.966324532212
"2964",-803.322920100981
"2965",-805.447212665557
"2966",-812.182944070144
"2967",-800.275992632222
"2968",-804.617558665401
"2969",-840.835391970942
"2970",-828.922027702439
"2971",-804.864045499206
"2972",-793.077983823361
"2973",-793.696015842358
"2974",-784.715538386947
"2975",-799.477224944239
"2976",-793.404483357728
"2977",-771.989776621157
"2978",-776.252026705315
"2979",-772.569202298264
"2980",-781.175432732227
"2981",-794.860701670994
"2982",-794.527910359584
"2983",-788.612411300272
"2984",-776.389473238313
"2985",-785.011982315622
"2986",-805.88829650658
"2987",-791.855386273873
"2988",-809.317278311198
"2989",-808.555197006345
"2990",-829.698113599301
"2991",-825.800630046701
"2992",-817.374719876746
"2993",-815.314621643813
"2994",-829.161963403906
"2995",-803.034687384515
"2996",-797.426990784537
"2997",-808.589508665462
"2998",-804.634593890628
"2999",-811.218766688031
"3000",-806.689943865096
"3001",-808.951210070792
"3002",-817.912566019886
"3003",-827.772674253295
"3004",-834.868744460381
"3005",-803.223582484762
"3006",-807.300179801555
"3007",-798.409068058638
"3008",-805.104596622282
"3009",-776.696621817694
"3010",-796.807325505328
"3011",-788.457323327498
"3012",-788.927192137059
"3013",-775.200536402964
"3014",-775.831922643892
"3015",-781.161382719728
"3016",-790.258495681468
"3017",-791.538406107049
"3018",-781.906240822464
"3019",-803.396135083379
"3020",-777.450015375326
"3021",-782.225456925376
"3022",-815.342267008373
"3023",-794.459940151291
"3024",-806.972536171299
"3025",-785.532901326251
"3026",-775.948078145174
"3027",-784.669609781911
"3028",-828.303530843334
"3029",-814.983567940749
"3030",-780.389592591964
"3031",-777.645052733431
"3032",-792.947771539306
"3033",-791.829315027581
"3034",-801.09181645184
"3035",-811.890535031527
"3036",-816.343680495357
"3037",-800.355830599113
"3038",-795.153530261849
"3039",-795.019833241927
"3040",-794.876731673738
"3041",-815.171573071334
"3042",-818.865432307105
"3043",-824.35008626806
"3044",-810.696366732295
"3045",-777.972470128402
"3046",-786.616166867556
"3047",-773.422856104891
"3048",-809.64492796011
"3049",-811.53477483611
"3050",-837.992311026256
"3051",-821.918233881031
"3052",-830.64163478534
"3053",-819.626042372435
"3054",-811.445138792271
"3055",-834.729875929776
"3056",-800.987611297716
"3057",-789.662981352217
"3058",-798.452184247824
"3059",-770.848195252883
"3060",-798.554706731538
"3061",-792.577988982921
"3062",-777.073419426596
"3063",-784.322174827666
"3064",-782.316097673066
"3065",-788.251944058592
"3066",-792.123345551049
"3067",-810.134231132629
"3068",-797.584668826386
"3069",-786.681079764953
"3070",-770.367494214745
"3071",-771.077313229637
"3072",-787.259639757698
"3073",-786.446499751973
"3074",-796.776026800092
"3075",-793.161617146388
"3076",-816.682293216669
"3077",-798.746129205136
"3078",-777.609382941419
"3079",-784.372557759769
"3080",-795.81541046811
"3081",-822.790612385947
"3082",-804.80303032673
"3083",-782.879989867773
"3084",-796.124943306356
"3085",-799.874364247975
"3086",-806.024248151467
"3087",-792.607016220901
"3088",-798.192894638073
"3089",-780.114084742721
"3090",-797.093617919593
"3091",-791.498813044486
"3092",-807.783222385301
"3093",-780.703218239063
"3094",-754.771741109253
"3095",-767.198455085668
"3096",-773.733609801976
"3097",-762.156806226064
"3098",-776.718302459153
"3099",-765.450318179147
"3100",-771.458803904319
"3101",-786.384908288993
"3102",-785.686321362292
"3103",-813.572895878853
"3104",-783.074663960723
"3105",-794.956334683369
"3106",-796.49798692898
"3107",-787.632722962572
"3108",-791.415886989729
"3109",-794.816471448073
"3110",-802.480797944975
"3111",-801.804236652074
"3112",-802.939478720692
"3113",-791.6124221771
"3114",-785.955306231692
"3115",-791.560190199524
"3116",-785.443701145509
"3117",-808.537138279171
"3118",-790.327912310963
"3119",-782.419676702479
"3120",-790.990788527464
"3121",-803.247990645084
"3122",-803.489782997366
"3123",-811.886618184426
"3124",-839.97297515114
"3125",-785.062389515756
"3126",-768.813904919138
"3127",-766.882804621943
"3128",-764.015824690637
"3129",-780.444055244854
"3130",-804.850552319964
"3131",-791.726499535527
"3132",-800.31774952874
"3133",-800.396560644378
"3134",-783.619668204303
"3135",-792.525880943312
"3136",-782.473567626092
"3137",-788.794251907202
"3138",-794.678806155729
"3139",-807.864348883183
"3140",-808.226001311387
"3141",-806.163702067042
"3142",-800.338866094874
"3143",-786.070485690851
"3144",-807.822007028545
"3145",-805.181658128134
"3146",-808.862767655212
"3147",-811.681929845172
"3148",-795.888540953517
"3149",-804.20885176428
"3150",-796.415101863375
"3151",-794.639712452567
"3152",-781.604435186253
"3153",-770.954583377464
"3154",-782.935798727176
"3155",-800.130353226542
"3156",-767.634478777337
"3157",-802.447842388344
"3158",-821.084532214866
"3159",-826.061835857479
"3160",-814.365167402979
"3161",-815.535973706494
"3162",-796.607213849008
"3163",-791.086244485945
"3164",-798.000510632101
"3165",-808.369154083361
"3166",-819.077562745491
"3167",-828.992519523496
"3168",-812.206115383998
"3169",-809.115874628743
"3170",-806.190592770431
"3171",-824.389125067525
"3172",-824.292094005304
"3173",-811.712859930543
"3174",-799.839753359673
"3175",-799.141870700327
"3176",-803.90610173292
"3177",-806.127797388236
"3178",-797.505634618085
"3179",-806.38038215684
"3180",-812.082776991109
"3181",-806.197817860653
"3182",-820.77313273804
"3183",-814.576959451675
"3184",-801.652064375044
"3185",-816.14733378365
"3186",-798.865194563524
"3187",-794.507390375503
"3188",-807.845927539731
"3189",-794.427072572861
"3190",-796.260442763328
"3191",-802.098103653091
"3192",-811.441654092718
"3193",-824.97304103549
"3194",-820.980011294401
"3195",-812.605938896514
"3196",-797.145494618565
"3197",-819.562801914761
"3198",-790.071620423847
"3199",-810.034639280009
"3200",-803.949140192319
"3201",-784.251161275163
"3202",-794.810887159361
"3203",-793.942251753074
"3204",-816.845040719148
"3205",-804.778543875269
"3206",-820.672861248413
"3207",-809.466847809888
"3208",-832.120295352379
"3209",-840.875786088573
"3210",-838.514150399526
"3211",-829.953960774732
"3212",-800.878452150587
"3213",-797.909231755648
"3214",-791.807423229045
"3215",-814.504524545224
"3216",-807.560251524282
"3217",-808.845001194833
"3218",-805.118486920591
"3219",-804.216429949683
"3220",-802.591586926128
"3221",-791.860428934235
"3222",-810.062949264274
"3223",-819.064423238237
"3224",-808.05357943679
"3225",-817.030939110432
"3226",-794.602050280659
"3227",-802.901200423526
"3228",-798.559930274206
"3229",-788.682325028746
"3230",-796.295083537176
"3231",-792.244185098797
"3232",-789.316357633165
"3233",-782.433009301589
"3234",-779.236633190275
"3235",-798.34338004504
"3236",-782.561349741071
"3237",-785.308218732084
"3238",-790.065239270534
"3239",-776.957387315963
"3240",-803.267346528615
"3241",-779.779906128237
"3242",-783.503664907524
"3243",-799.425914318044
"3244",-814.454155740118
"3245",-786.548378081351
"3246",-785.984490720121
"3247",-804.729742105432
"3248",-803.265681339896
"3249",-808.269132964257
"3250",-809.71733555084
"3251",-794.885318873722
"3252",-798.321345349341
"3253",-779.085017923331
"3254",-773.912436343396
"3255",-773.133116468564
"3256",-793.54299751884
"3257",-775.848489778862
"3258",-765.311066391672
"3259",-776.466464014772
"3260",-779.102931212011
"3261",-763.856395004115
"3262",-771.271725139385
"3263",-781.640932703991
"3264",-789.589600829118
"3265",-771.671055016225
"3266",-789.017356185468
"3267",-804.687478560168
"3268",-802.273670436556
"3269",-808.146493964462
"3270",-815.247133218905
"3271",-804.281815644141
"3272",-821.597145310699
"3273",-811.075255215245
"3274",-809.712751812507
"3275",-826.561296919131
"3276",-801.327895169222
"3277",-818.99423204699
"3278",-816.476642368719
"3279",-836.499749503622
"3280",-840.904543832502
"3281",-811.380758309863
"3282",-815.034784334398
"3283",-824.527524184037
"3284",-814.952860355368
"3285",-801.313809238478
"3286",-827.265048884329
"3287",-803.399338597094
"3288",-810.772920153348
"3289",-788.696126227491
"3290",-773.056271627679
"3291",-791.726798750338
"3292",-791.99965333998
"3293",-805.727756039219
"3294",-814.124208573069
"3295",-818.654758865661
"3296",-799.609041871443
"3297",-807.463967808032
"3298",-790.911645151353
"3299",-805.109871928801
"3300",-794.397892269032
"3301",-797.631621602995
"3302",-829.290811894439
"3303",-837.025112136175
"3304",-858.689488974696
"3305",-840.392355175616
"3306",-856.129471642027
"3307",-824.489099956821
"3308",-820.372579290534
"3309",-818.195412256179
"3310",-799.264602399659
"3311",-822.680410091769
"3312",-808.30095499392
"3313",-813.300119395736
"3314",-775.16074210265
"3315",-787.054112438631
"3316",-799.037328874448
"3317",-791.851780019182
"3318",-782.056515965511
"3319",-796.055319690973
"3320",-804.136487624717
"3321",-814.401089997898
"3322",-810.991744810948
"3323",-814.849473185222
"3324",-797.733108015336
"3325",-798.413612416756
"3326",-816.46801030277
"3327",-815.336433793674
"3328",-803.033704644369
"3329",-798.976077934545
"3330",-799.739178239212
"3331",-792.331039317014
"3332",-797.797787120803
"3333",-797.306255908962
"3334",-790.570928841231
"3335",-797.348598748481
"3336",-806.057147108508
"3337",-785.612425092795
"3338",-790.709017529141
"3339",-803.391156621295
"3340",-786.800638282852
"3341",-797.150064276205
"3342",-793.881676912488
"3343",-798.068217901916
"3344",-772.395309937595
"3345",-790.487307620679
"3346",-797.406265968753
"3347",-798.646048137707
"3348",-789.101802288356
"3349",-772.087491395525
"3350",-798.630718078
"3351",-807.404489573954
"3352",-827.021122026002
"3353",-798.679284057434
"3354",-809.888322048404
"3355",-784.451925717122
"3356",-811.551490068175
"3357",-803.635224783714
"3358",-806.182614904778
"3359",-817.674827489682
"3360",-807.047068185988
"3361",-799.551857945616
"3362",-780.570027040798
"3363",-797.355921354657
"3364",-797.733139267586
"3365",-799.897476765227
"3366",-799.611183985857
"3367",-772.830191830127
"3368",-779.158619636041
"3369",-778.628538986784
"3370",-803.01816999487
"3371",-780.131139879934
"3372",-789.381170636868
"3373",-822.635838992312
"3374",-806.276043139701
"3375",-819.953575389813
"3376",-835.459203889079
"3377",-848.2381509708
"3378",-837.950315762261
"3379",-838.572947418262
"3380",-797.780308485085
"3381",-812.024810376362
"3382",-810.427783323468
"3383",-791.820121216807
"3384",-777.057139022938
"3385",-773.735329117584
"3386",-762.634095469326
"3387",-772.668788167605
"3388",-784.978360703567
"3389",-796.167808193684
"3390",-796.079525257939
"3391",-815.298559450924
"3392",-786.708508896039
"3393",-814.470674627241
"3394",-812.242997568481
"3395",-791.143954348386
"3396",-795.75588028596
"3397",-792.005366903494
"3398",-787.279327820943
"3399",-812.132394937135
"3400",-825.660752144992
"3401",-796.935157838562
"3402",-787.465882159205
"3403",-786.146616968891
"3404",-778.599832160045
"3405",-773.112582371917
"3406",-782.736961627573
"3407",-802.677787328883
"3408",-805.636091762039
"3409",-778.280255881008
"3410",-790.911288150078
"3411",-813.272929060254
"3412",-807.348709998119
"3413",-835.968772286237
"3414",-800.323405115755
"3415",-802.250712202502
"3416",-828.519857915548
"3417",-826.423743019922
"3418",-848.799019995315
"3419",-849.7856975184
"3420",-825.982711830515
"3421",-811.448949942341
"3422",-792.106662599991
"3423",-808.929585813526
"3424",-834.368951929533
"3425",-804.894500487685
"3426",-816.377678501834
"3427",-804.623364034071
"3428",-811.528019886451
"3429",-806.835708320633
"3430",-799.646546000496
"3431",-822.606549783189
"3432",-793.023062557087
"3433",-793.914900189284
"3434",-787.112764386834
"3435",-779.348888038161
"3436",-801.250178425737
"3437",-802.023632284622
"3438",-815.27019613502
"3439",-827.709482354654
"3440",-774.942759624862
"3441",-772.942326990111
"3442",-777.26017690817
"3443",-759.029020684638
"3444",-761.235658880736
"3445",-779.708658073495
"3446",-787.049513753631
"3447",-784.07263469823
"3448",-781.866129626644
"3449",-791.238919572269
"3450",-781.782484966835
"3451",-795.100313658635
"3452",-786.240456466611
"3453",-794.70488611163
"3454",-793.416568999714
"3455",-781.814318720131
"3456",-789.264858760207
"3457",-765.62758868989
"3458",-790.520915387955
"3459",-801.170426977113
"3460",-788.626645109429
"3461",-791.654280548768
"3462",-792.449175584189
"3463",-788.242973550693
"3464",-817.55362143189
"3465",-799.537915826682
"3466",-785.939423818408
"3467",-764.081486355554
"3468",-792.604154796866
"3469",-795.964121591147
"3470",-793.322101819007
"3471",-808.682425618549
"3472",-815.143927169327
"3473",-812.0016106223
"3474",-790.670678002758
"3475",-822.516620291832
"3476",-819.428309463729
"3477",-794.388219048099
"3478",-809.704503256153
"3479",-808.862220344941
"3480",-813.935401540912
"3481",-803.802973726555
"3482",-784.351625693981
"3483",-822.381943544148
"3484",-834.893763635595
"3485",-818.298715571079
"3486",-811.845208817034
"3487",-824.946203505163
"3488",-813.346000633362
"3489",-835.018451368612
"3490",-833.132855130566
"3491",-828.461829330039
"3492",-805.671380524885
"3493",-791.806856852978
"3494",-797.915229802201
"3495",-794.657655671141
"3496",-816.124027606829
"3497",-820.48412729602
"3498",-819.437724516218
"3499",-806.16450766422
"3500",-793.32296648477
"3501",-805.454865301606
"3502",-827.034399744325
"3503",-804.774379285691
"3504",-821.342985451883
"3505",-810.398158934123
"3506",-813.689607945154
"3507",-820.886147304995
"3508",-801.152804922443
"3509",-835.799936355088
"3510",-799.341521608016
"3511",-792.523821255501
"3512",-790.34157774574
"3513",-784.618427627776
"3514",-799.71578521864
"3515",-814.603855920662
"3516",-804.49948606712
"3517",-815.318552552686
"3518",-789.246707030776
"3519",-809.319228411957
"3520",-836.449900016142
"3521",-813.000816851618
"3522",-827.023029681835
"3523",-805.694805543346
"3524",-811.822875599827
"3525",-781.347103284193
"3526",-808.391003366623
"3527",-800.530960849146
"3528",-794.343155707944
"3529",-808.733350967715
"3530",-795.737484123829
"3531",-789.764391681945
"3532",-793.601081412024
"3533",-790.619192952531
"3534",-781.282032113148
"3535",-784.415679139937
"3536",-787.402215041913
"3537",-788.744665519503
"3538",-829.533260927985
"3539",-834.737841769685
"3540",-809.711669050726
"3541",-798.406844241623
"3542",-772.31898666337
"3543",-778.555256646824
"3544",-791.623142426787
"3545",-811.163066216986
"3546",-774.558646774313
"3547",-798.84677648526
"3548",-791.457430600277
"3549",-780.245548383765
"3550",-774.426881729926
"3551",-798.756884456584
"3552",-789.446242894926
"3553",-814.042141138921
"3554",-793.764723220828
"3555",-818.585028485556
"3556",-818.171028526528
"3557",-803.177581313737
"3558",-794.176853781263
"3559",-798.424088609216
"3560",-783.198129428603
"3561",-785.551752771137
"3562",-801.937248651048
"3563",-841.739011411608
"3564",-815.349248663881
"3565",-802.851561675646
"3566",-823.238454963146
"3567",-824.629180074813
"3568",-812.03337072824
"3569",-816.772566380356
"3570",-844.507831390857
"3571",-827.654773553113
"3572",-821.346144231008
"3573",-815.9970956504
"3574",-805.362078880199
"3575",-821.675604291541
"3576",-808.26050064649
"3577",-816.067335484527
"3578",-819.03460842822
"3579",-798.004993774036
"3580",-798.725152021891
